tile_id,cloud_cover,date,spatial_cover,http_links,s3_links
T17SMS,1,2022-09-25,97,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T17SMS.2022268T155919.v2.0/HLS.S30.T17SMS.2022268T155919.v2.0.Fmask.tif'}"
T15SVS,0,2022-03-19,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T15SVS.2022078T165021.v2.0/HLS.S30.T15SVS.2022078T165021.v2.0.Fmask.tif'}"
T15SVS,0,2022-05-28,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T15SVS.2022148T164851.v2.0/HLS.S30.T15SVS.2022148T164851.v2.0.Fmask.tif'}"
T15SVS,0,2022-09-30,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T15SVS.2022273T165109.v2.0/HLS.S30.T15SVS.2022273T165109.v2.0.Fmask.tif'}"
T10TFQ,0,2022-06-26,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022177T185931.v2.0/HLS.S30.T10TFQ.2022177T185931.v2.0.Fmask.tif'}"
T10TFQ,4,2022-08-15,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022227T185931.v2.0/HLS.S30.T10TFQ.2022227T185931.v2.0.Fmask.tif'}"
T10TFQ,0,2022-09-09,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFQ.2022252T185929.v2.0/HLS.S30.T10TFQ.2022252T185929.v2.0.Fmask.tif'}"
T14RPU,1,2022-03-12,93,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14RPU.2022071T170111.v2.0/HLS.S30.T14RPU.2022071T170111.v2.0.Fmask.tif'}"
T14RPU,5,2022-05-16,93,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14RPU.2022136T165849.v2.0/HLS.S30.T14RPU.2022136T165849.v2.0.Fmask.tif'}"
T14RPU,2,2022-09-28,93,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14RPU.2022271T170111.v2.0/HLS.S30.T14RPU.2022271T170111.v2.0.Fmask.tif'}"
